distance,duration
465.72,1.08
465.72,1.08
465.72,1.08
465.72,1.08
2452.29,3.5
2452.29,3.58
2229.54,3.58
2229.54,3.58
2229.54,3.58
2229.54,3.58
3015.83,4.42
3015.83,4.33
3015.83,4.5
3015.83,4.5
3015.83,4.33
3015.83,4.33
3015.83,4.5
3015.83,4.33
3015.83,4.5
3015.83,4.5
712.48,1.33
712.48,1.33
712.48,0.98
712.48,1.42
712.48,1.42
712.48,0.9
1539.16,2.75
1539.16,2.67
1539.16,2.67
1539.16,2.67
1539.16,2.92
1539.16,2.83
1539.16,2.67
1539.16,2.38
1539.16,2.28
1539.16,2.67
1539.16,2.67
1539.16,2.27
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.0
393.86,1.25
393.86,1.25
393.86,0.5
393.86,0.68
393.86,0.72
2601.35,4.08
2601.35,4.08
3663.5,5.17
3663.5,5.17
1919.96,3.0
1919.96,3.08
1919.96,3.08
2981.66,3.97
2981.66,4.25
2981.66,4.33
2981.66,4.13
2981.66,4.17
1286.34,2.25
1286.34,2.25
1286.34,2.25
1286.34,2.25
1361.86,2.33
1361.86,1.85
1361.86,2.25
1361.86,2.25
3119.74,4.58
3119.74,4.5
3119.74,4.58
5791.7,7.83
5791.7,7.83
5791.7,7.75
1674.21,2.47
1674.21,2.43
9178.44,11.25
9392.32,12.17
9392.32,11.83
1087.1,1.92
1087.1,1.92
1087.1,1.83
1087.1,1.83
2176.0,3.67
2176.0,3.67
2176.0,3.67
9641.27,11.75
9641.27,11.3
9680.89,12.0
9680.89,12.17
9680.89,12.0
9680.89,12.0
9680.89,12.17
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.17
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.08
1271.07,1.57
1271.07,1.68
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,1.45
1271.07,1.55
1271.07,1.53
1271.07,2.08
1271.07,1.67
1271.07,2.08
1271.07,1.62
1271.07,2.0
1271.07,1.57
1271.07,2.08
1271.07,2.08
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,2.17
1271.07,2.17
1271.07,2.0
1271.07,2.0
1271.07,2.0
1271.07,2.08
1271.07,2.08
1271.07,1.47
1271.07,1.58
5229.11,6.42
5229.11,6.42
9362.66,12.33
4618.1,6.25
4618.1,6.25
9050.9,12.78
7643.57,9.42
7643.57,9.42
6351.35,8.92
8152.59,10.33
12592.22,16.0
13089.86,16.33
12763.69,16.17
4100.06,5.75
4100.06,6.73
8430.5,11.33
1983.45,3.17
1657.15,2.5
1657.15,2.5
1657.15,2.5
4117.51,5.08
4117.51,5.4
4524.09,6.33
4524.09,6.33
7452.12,9.5
7452.12,9.5
4673.63,6.08
4673.63,6.08
4673.63,6.08
2776.39,3.83
3756.42,4.92
2436.15,3.5
2436.15,3.5
2436.15,3.5
2436.15,3.42
4068.01,5.25
4068.01,5.42
4068.01,5.58
4068.01,4.6
2502.34,3.5
2502.34,3.58
2695.26,3.83
2695.26,3.83
2695.26,3.47
1764.07,2.75
6298.56,7.92
8737.52,11.67
5933.1,8.67
6989.55,9.0
2744.41,4.08
8674.97,11.33
8674.97,11.0
1156.16,2.33
1156.16,2.42
1156.16,1.85
2692.63,3.88
2692.63,3.92
2692.63,4.08
1760.14,2.83
9687.09,11.83
9687.09,11.83
1613.67,1.9
8690.01,10.75
8690.01,11.25
9109.97,11.5
9109.97,11.5
9075.13,11.33
9075.13,11.42
9075.13,11.33
9017.3,11.18
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.33
1271.07,2.33
1271.07,2.17
1271.07,2.25
1271.07,2.17
1271.07,2.25
1271.07,2.33
1271.07,2.25
1271.07,2.33
1271.07,2.25
1271.07,2.17
1271.07,2.17
1271.07,2.33
1271.07,2.17
1271.07,2.17
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.33
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,2.33
1271.07,2.17
1271.07,2.17
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.17
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,2.17
1271.07,2.17
1271.07,2.25
1271.07,2.42
1271.07,2.25
1271.07,2.25
1271.07,2.17
1271.07,2.17
1271.07,2.33
1271.07,2.25
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,2.17
1271.07,2.17
1271.07,2.25
1271.07,2.25
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,1.72
1271.07,2.17
1271.07,1.67
1271.07,1.77
1271.07,1.72
1271.07,2.25
1271.07,2.17
1271.07,2.33
1271.07,2.25
1271.07,2.25
1271.07,2.25
1271.07,1.75
1271.07,2.25
1271.07,2.33
1271.07,1.75
1271.07,2.33
1271.07,2.33
1271.07,2.25
1271.07,2.33
1271.07,2.33
1271.07,2.33
1271.07,2.33
1271.07,2.25
1271.07,2.17
1271.07,2.33
1271.07,2.33
1271.07,1.67
1271.07,1.9
1271.07,1.83
1271.07,1.78
1271.07,1.68
8444.34,10.58
2135.09,3.0
2135.09,2.53
2135.09,2.58
6413.1,8.25
6413.1,8.0
6413.1,7.92
6413.1,8.25
432.96,1.17
432.96,1.25
432.96,1.17
432.96,1.17
432.96,1.17
432.96,1.17
432.96,0.6
432.96,0.65
432.96,1.03
432.96,0.75
432.96,0.7
2490.26,3.83
8309.64,9.58
3581.49,5.42
10674.62,12.83
10674.62,12.18
10674.62,12.52
10674.62,14.17
10674.62,13.9
8655.91,10.58
8655.91,10.67
7439.22,9.83
7439.22,10.08
13582.59,16.92
11023.82,12.0
3065.91,4.0
3065.91,4.0
3065.91,4.25
3065.91,3.42
3065.91,4.25
2912.02,4.08
2912.02,3.92
2912.02,4.08
2912.02,4.0
2912.02,3.33
2912.02,4.08
2912.02,4.0
2912.02,4.17
2912.02,4.17
2912.02,4.08
2912.02,3.55
2912.02,3.37
2912.02,3.53
2912.02,3.5
2912.02,4.17
2912.02,3.92
2912.02,3.32
2912.02,3.4
2912.02,3.6
2912.02,3.45
2912.02,3.4
2912.02,4.33
2912.02,4.0
2912.02,3.57
2912.02,3.92
2912.02,3.38
2912.02,3.58
7496.33,9.92
7496.33,9.92
12864.66,16.33
6242.53,8.33
6242.53,8.33
6242.53,8.33
473.36,1.33
10681.01,13.25
3354.46,4.5
2834.94,3.92
647.71,1.5
647.71,1.5
2083.09,3.17
4917.65,6.38
6053.56,8.92
115.55,0.67
115.55,0.75
115.55,0.42
115.55,0.42
5404.17,8.17
5404.17,8.17
3701.74,5.42
3373.95,4.58
3373.95,22.67
868.11,1.67
315.65,1.0
853.27,0.75
1109.73,1.75
1544.91,1.75
1518.75,2.58
1518.75,3.23
1518.75,1.75
5066.2,7.42
5066.2,7.83
5066.2,7.58
2364.46,4.5
3258.53,4.5
3258.53,4.5
3258.53,4.33
3725.86,5.5
3725.86,5.5
1076.33,1.33
2161.34,1.75
395.94,1.0
395.94,1.0
395.94,1.0
115.55,0.75
115.55,0.42
115.55,0.67
967.76,1.75
967.76,1.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.75
205.88,0.83
205.88,0.75
4557.97,7.08
2135.09,3.33
2135.09,3.33
1796.76,2.75
3164.94,1.75
3080.92,4.33
3231.77,4.67
3231.77,4.67
1599.41,2.25
2258.29,3.33
2258.29,5.37
2258.29,3.33
1084.0,1.83
1084.0,1.92
1084.0,1.78
1084.0,1.52
871.46,1.5
871.46,1.22
871.46,1.67
473.36,1.33
8748.29,11.67
2490.26,3.42
6564.06,8.58
5185.86,7.08
6005.26,8.17
1018.92,1.67
1018.92,1.67
1018.92,1.75
1018.92,1.67
1018.92,1.0
3456.99,4.75
5780.68,8.0
5780.68,7.83
2133.83,3.5
5626.65,7.92
1789.17,2.0
958.9,1.67
958.9,0.92
6519.11,9.42
575.78,1.5
3581.49,5.33
3581.49,4.75
1574.24,2.0
395.94,1.0
395.94,1.0
395.94,1.0
5438.81,8.0
5438.81,7.75
2338.31,2.0
4067.41,5.83
3388.4,4.75
1207.51,2.0
2037.74,5.5
433.95,1.08
433.95,1.25
433.95,1.25
433.95,1.0
3312.3,2.0
432.96,1.17
432.96,1.33
432.96,1.08
432.96,1.08
432.96,1.08
432.96,1.17
432.96,0.72
432.96,0.73
432.96,1.27
432.96,0.82
432.96,0.68
432.96,1.35
432.96,0.88
432.96,1.33
432.96,0.92
432.96,1.15
3938.54,5.0
1105.49,2.0
1105.49,1.92
1105.49,2.0
1613.67,2.83
2633.87,2.98
8400.23,10.92
4937.74,7.25
1796.76,2.75
2395.98,3.75
2395.98,3.75
3327.79,4.58
3327.79,4.5
3756.42,5.08
3237.96,4.58
7561.57,10.33
7561.57,10.42
7387.75,10.08
2097.85,3.17
2097.85,3.17
6048.3,8.08
5787.4,8.17
6943.79,9.5
3253.9,4.58
3356.73,4.75
1010.65,1.67
3294.14,5.67
1425.35,1.67
3007.71,4.25
3007.71,4.42
917.69,1.75
1076.33,1.58
1767.5,2.58
1767.5,2.75
1767.5,2.75
2620.46,4.0
1401.2,2.33
2059.02,3.0
554.15,1.17
554.15,1.25
1878.6,2.0
3504.84,5.42
2641.35,3.0
2776.39,3.83
2776.39,4.33
2403.94,3.5
2403.94,3.0
3197.18,3.0
6236.12,8.08
2985.02,4.5
2985.02,4.5
2985.02,4.67
4847.27,6.83
2643.19,3.67
2409.79,3.5
4163.25,3.0
6067.55,8.83
10564.48,8.0
5254.13,7.67
921.4,1.5
921.4,1.67
921.4,1.18
921.4,1.58
921.4,1.85
921.4,1.67
921.4,1.98
921.4,1.67
699.27,1.33
699.27,1.33
699.27,3.25
699.27,0.8
699.27,0.85
1964.32,3.0
1964.32,3.0
1324.81,2.33
1324.81,1.25
2338.31,1.25
1707.01,1.25
5186.42,23.25
5116.06,7.0
5116.06,23.25
699.85,1.33
699.85,1.5
4781.36,7.58
1014.12,2.0
1014.12,1.75
1014.12,1.28
1014.12,1.75
2316.92,3.25
2316.92,2.62
2316.92,3.25
2316.92,2.7
3197.18,1.25
2161.34,1.25
1102.85,6.42
1150.18,1.63
1150.18,2.25
1401.59,1.25
646.47,1.25
1342.98,2.17
2924.32,4.08
154.92,0.85
154.92,0.82
154.92,0.67
154.92,0.67
154.92,0.67
5367.43,7.0
1475.85,2.25
1475.85,2.5
1475.85,2.5
533.51,1.25
774.79,2.0
774.79,1.5
774.79,1.5
774.79,2.17
774.79,1.5
5674.37,7.67
5674.37,7.92
5674.37,7.67
116.18,0.67
116.18,0.35
2811.68,3.75
6173.86,8.67
3174.89,4.5
3180.99,4.42
2416.84,3.58
2416.84,3.18
3148.16,4.5
3148.16,4.5
2182.66,3.25
2182.66,3.33
2182.66,3.33
2182.66,3.75
2182.66,2.73
2182.66,2.87
2182.66,3.25
2182.66,2.93
3599.88,4.37
3184.41,4.58
2422.36,3.67
2422.36,3.83
2277.24,3.67
2277.24,3.5
1663.64,3.08
1663.64,3.0
1663.64,2.42
2317.73,3.58
1232.91,2.25
1232.91,2.25
1659.2,3.0
2311.42,3.5
646.47,1.42
4591.09,5.92
4626.85,6.33
4626.85,6.33
2408.78,3.33
2408.78,3.02
2261.98,3.67
2066.2,3.25
2093.84,3.25
2093.84,3.25
2327.1,3.75
2327.1,3.58
2327.1,3.75
5185.86,7.08
4067.41,5.58
2316.92,3.42
2316.92,3.42
2316.92,3.23
2316.92,2.85
1870.69,2.92
1870.69,2.92
2408.78,3.67
200.2,0.83
200.2,1.08
200.2,1.08
200.2,0.83
200.2,1.08
200.2,0.57
200.2,0.73
200.2,0.4
200.2,0.83
200.2,0.83
200.2,0.83
200.2,1.08
200.2,0.47
200.2,0.47
1226.52,2.17
1226.52,2.17
1226.52,2.05
1226.52,2.17
867.05,2.58
867.05,1.75
867.05,1.75
867.05,1.75
867.05,1.75
867.05,1.75
867.05,1.75
867.05,1.65
867.05,1.75
867.05,1.25
867.05,2.12
463.05,1.25
463.05,1.25
463.05,1.25
463.05,0.75
475.91,1.58
930.93,1.75
1404.38,2.33
1404.38,2.33
1379.83,2.25
1379.83,2.25
1577.73,2.58
1577.73,2.58
1747.21,2.83
1747.21,2.75
1718.23,2.43
1718.23,2.67
1931.52,3.25
1931.52,3.08
1931.52,3.17
1931.52,3.25
1931.52,3.25
1931.52,2.3
1931.52,2.65
1931.52,2.45
1931.52,3.08
1931.52,3.08
1613.44,2.58
2026.19,3.17
2097.58,3.33
2097.58,3.42
2108.0,3.25
1947.19,3.08
1947.19,3.08
1851.8,2.92
2042.69,3.08
2042.69,3.08
2042.69,3.08
617.78,1.42
617.78,1.33
617.78,1.33
617.78,1.02
617.78,1.42
617.78,1.33
617.78,1.42
4747.45,6.0
4747.45,6.0
4747.45,6.0
4747.45,6.33
5600.99,6.83
4664.37,5.92
2288.39,3.5
2288.39,3.33
2288.39,3.25
2288.39,3.12
4243.42,6.25
3305.37,4.67
3305.37,4.83
2501.63,3.75
2388.08,3.58
6052.77,7.08
2170.07,3.25
2170.07,3.25
2104.87,3.17
2104.87,3.25
1843.14,3.0
6148.89,8.33
3349.83,4.67
3349.83,4.83
3848.63,5.42
2716.28,4.0
2716.28,4.0
3159.55,4.42
4002.96,5.92
5734.44,6.92
5734.44,7.17
10073.78,12.58
2725.75,3.1
2266.22,3.67
2266.22,3.67
2266.22,3.75
2266.22,3.67
2266.22,3.58
2266.22,3.67
2266.22,3.67
2266.22,2.73
2266.22,3.5
2266.22,3.08
2266.22,3.5
2461.91,4.0
2461.91,3.67
2461.91,3.83
2461.91,3.83
2461.91,4.0
2461.91,3.83
2373.35,3.67
2373.35,3.83
2373.35,3.83
881.56,1.75
881.56,1.75
1976.23,3.17
1976.23,3.17
2404.31,3.83
5794.97,8.08
2379.52,3.58
2379.52,3.83
2379.52,3.58
2379.52,3.92
2379.52,3.15
7539.74,9.83
6941.23,9.07
6080.5,7.5
6080.5,7.75
2478.39,3.83
2478.39,3.83
303.81,1.33
303.81,1.33
2467.84,3.92
2467.84,3.92
5752.24,7.67
2070.94,3.17
2070.94,2.85
5295.17,6.42
2498.99,3.75
2498.99,3.75
2524.87,3.92
2524.87,3.92
2524.87,3.92
2524.87,3.92
2524.87,3.92
2524.87,3.23
2524.87,3.92
2652.85,4.08
2731.13,4.08
2353.29,3.75
2353.29,3.75
2353.29,3.75
2353.29,3.75
2429.78,3.58
2429.78,3.83
2327.37,3.58
2293.96,4.0
3469.14,5.0
3469.14,5.0
3081.26,4.0
3274.5,4.75
3274.5,4.83
3120.31,4.42
3120.31,4.5
200.2,1.0
200.2,1.0
200.2,0.83
200.2,1.0
200.2,1.0
200.2,0.83
200.2,0.83
200.2,0.83
3663.5,5.17
3663.5,5.0
3284.51,3.92
3024.9,4.42
3024.9,5.17
1064.25,2.0
1064.25,2.08
1064.25,1.48
1064.25,2.08
1064.25,2.08
1064.25,2.08
1064.25,2.0
1064.25,2.08
1064.25,3.42
650.67,1.42
650.67,1.02
650.67,1.42
650.67,1.1
650.67,0.92
650.67,1.42
4059.37,5.5
1404.82,2.5
1404.82,2.42
1404.82,2.5
1404.82,2.17
1376.07,2.5
1376.07,2.33
1570.01,2.58
1570.01,2.58
1570.01,2.67
1570.01,2.58
1570.01,2.67
1570.01,2.58
1933.96,3.17
1933.96,3.17
1933.96,3.08
1933.96,3.17
1933.96,3.08
1933.96,2.65
1933.96,2.25
1933.96,2.53
1110.53,2.0
1110.53,2.0
1110.53,2.0
2128.63,3.33
2128.63,3.5
2128.63,3.5
2128.63,3.5
2128.63,3.33
2128.63,3.5
2128.63,3.33
1813.14,2.92
1813.14,2.32
1813.14,2.92
1813.14,2.92
1813.14,3.0
1813.14,3.25
1813.14,3.0
1813.14,2.83
1601.55,2.58
1601.55,2.75
1601.55,2.67
1601.55,2.75
1601.55,2.67
1601.55,2.5
1601.55,2.05
1437.07,2.13
1755.65,2.75
1755.65,2.92
1755.65,2.75
1755.65,2.75
1755.65,2.75
675.28,1.42
675.28,1.42
2125.09,3.33
2125.09,3.33
2125.09,3.33
2125.09,2.68
2125.09,3.33
2125.09,2.63
1891.34,3.0
1891.34,3.0
2903.33,4.25
2903.33,3.88
2212.99,3.58
2212.99,3.42
2030.57,3.25
2766.93,4.0
2209.84,3.75
2296.93,3.58
2125.21,2.7
2125.21,2.67
2243.35,3.58
2243.35,3.67
2129.76,1.95
2761.64,3.82
2529.5,3.28
5883.95,9.17
1073.6,1.92
1073.6,2.0
1073.6,1.72
1073.6,1.92
2255.43,3.42
2255.43,2.82
3283.99,4.22
3283.99,4.5
421.5,1.25
421.5,0.92
421.5,1.0
6982.77,8.67
5590.01,7.88
3180.03,4.5
3180.03,4.02
3731.8,5.25
3781.09,4.68
2988.89,4.08
3432.64,5.08
3432.64,5.08
4312.08,5.5
4312.08,5.67
4312.08,6.0
4312.08,6.0
4312.08,4.97
4417.02,6.0
4417.02,5.5
4020.99,5.67
4020.99,5.27
5619.15,7.5
5619.15,7.5
5619.15,7.5
5619.15,6.28
5919.94,8.0
5919.94,8.0
5882.76,7.83
5348.75,7.42
3916.31,5.33
3916.31,5.42
3916.31,5.33
3916.31,5.5
3325.69,5.08
3325.69,4.42
3325.69,3.93
4729.68,6.25
4729.68,6.0
4729.68,5.5
3462.46,4.92
3462.46,4.67
3462.46,4.5
4021.9,5.58
4021.9,4.5
4939.47,6.58
4939.47,6.42
4939.47,6.58
2029.07,3.25
2029.07,3.25
2029.07,3.25
2029.07,3.25
2029.07,3.17
2029.07,2.83
803.97,1.67
803.97,1.75
803.97,1.67
803.97,2.37
803.97,1.67
803.97,1.67
803.97,1.67
557.66,1.33
5900.18,8.0
498.3,1.25
1072.71,1.67
3284.03,4.5
3284.03,4.25
5229.11,6.5
5229.11,6.5
4068.01,5.58
4068.01,5.33
4068.01,5.42
4068.01,4.72
4068.01,4.78
2395.98,3.83
2395.98,3.83
3456.99,4.75
1870.69,2.75
1870.69,2.67
1870.69,2.67
1870.69,2.75
2620.46,4.08
3258.53,4.5
3258.53,4.5
3938.54,5.08
3938.54,5.33
1003.78,1.83
1003.78,1.83
1449.63,2.33
1449.63,2.33
1549.99,2.5
1549.99,2.5
1549.99,3.0
1549.99,2.03
1392.81,2.33
1392.81,2.33
1763.67,2.83
1763.67,2.83
1763.67,2.75
3797.19,5.08
3797.19,5.08
3231.77,4.83
3231.77,4.75
4481.39,6.5
4481.39,6.58
4481.39,6.58
4481.39,6.58
4481.39,6.58
4481.39,6.5
1217.6,2.08
1217.6,2.08
1217.6,2.08
1217.6,2.17
2985.02,4.17
2985.02,4.17
2985.02,4.5
5024.25,7.25
5116.06,7.0
5116.06,6.1
5116.06,5.5
1690.81,2.58
1690.81,2.58
5444.78,7.83
4983.97,7.0
5580.73,8.0
4824.97,6.58
4824.97,6.58
1412.88,2.5
1412.88,2.42
1412.88,2.33
1412.88,2.5
1412.88,2.5
1412.88,2.58
1412.88,2.58
1412.88,2.15
1412.88,2.42
2292.21,4.17
5176.5,7.5
5176.5,7.33
4267.15,6.33
4267.15,5.47
4552.46,6.42
4552.46,6.42
4552.46,5.93
3834.7,5.25
3834.7,5.67
3834.7,5.67
3834.7,5.45
3926.95,5.08
8106.59,10.0
8106.59,9.63
9927.08,12.17
3485.17,5.25
8329.36,10.42
8038.07,9.92
8038.07,9.75
4533.08,6.0
4533.08,6.42
4533.08,6.5
7260.39,9.67
8830.82,10.58
6757.83,8.58
6757.83,8.58
3547.57,5.67
2518.96,4.17
2518.96,4.25
2518.96,4.33
2518.96,4.33
2518.96,4.17
2518.96,4.25
2535.95,4.25
2535.95,4.17
2535.95,4.33
2535.95,4.25
2535.95,3.55
1163.61,2.42
1163.61,2.08
1163.61,3.87
1163.61,2.17
1163.61,2.17
1163.61,4.27
2783.11,4.6
2783.11,4.58
2783.11,4.22
2264.19,3.83
2545.65,4.0
2545.65,4.0
2404.16,4.33
2404.16,4.33
2404.16,3.42
2404.16,3.78
4380.21,5.72
4380.21,6.0
2262.52,3.83
2262.52,4.25
556.04,1.5
556.04,1.5
1174.76,2.25
1174.76,2.25
1174.76,2.0
1174.76,2.0
1174.76,2.0
1057.04,2.25
1057.04,2.25
6099.84,5.5
3724.85,5.83
3724.85,5.75
3724.85,5.83
5163.48,8.17
1734.58,3.33
1963.96,3.25
1963.96,3.58
2633.14,4.0
9195.89,11.17
3510.76,5.42
3510.76,5.25
3510.76,5.25
3510.76,5.25
3510.76,5.42
3510.76,5.33
3510.76,5.42
3510.76,5.25
3510.76,5.17
3610.69,5.5
3610.69,5.83
3610.69,5.5
3610.69,5.42
7172.47,9.33
3460.55,5.33
3460.55,5.33
3460.55,5.33
3460.55,5.33
3460.55,5.25
4148.41,5.5
4148.41,5.5
3191.39,4.92
3191.39,4.92
3191.39,4.92
3191.39,4.92
3191.39,4.75
3246.24,5.0
3246.24,4.92
3246.24,4.92
3450.23,5.33
3450.23,5.17
3450.23,5.25
3450.23,5.17
3450.23,5.17
3450.23,5.08
3323.61,5.17
3323.61,5.08
3323.61,5.0
3323.61,4.83
3323.61,4.75
3745.37,4.75
3745.37,5.67
3745.37,5.75
3024.99,4.67
3024.99,4.83
3024.99,4.75
3024.99,4.75
3024.99,4.75
3024.99,4.75
3024.99,4.75
3024.99,4.92
3024.99,4.5
3024.99,4.92
3150.04,4.92
3150.04,4.75
3150.04,4.67
3150.04,4.75
3150.04,5.0
3150.04,4.75
3150.04,4.83
3150.04,4.75
3529.8,5.42
3529.8,5.5
3529.8,5.25
4065.29,6.08
4065.29,6.08
4065.29,6.08
3900.05,6.0
3900.05,6.0
3900.05,5.92
3900.05,6.08
3900.05,5.92
3900.05,5.92
4211.15,6.25
4145.86,6.25
4145.86,6.25
4145.86,6.17
4145.86,6.17
4145.86,6.17
4145.86,6.17
4354.81,6.67
4049.15,5.92
2977.38,4.5
2977.38,4.67
3689.09,5.75
3689.09,5.67
3689.09,5.83
3689.09,5.75
3689.09,5.67
3689.09,5.75
3689.09,5.67
3428.15,5.25
3785.65,5.5
3785.65,5.58
3526.09,5.0
3526.09,5.17
3526.09,5.33
3809.62,5.83
3809.62,5.58
3809.62,5.67
3809.62,5.58
3759.55,5.67
3429.14,5.42
1964.65,3.17
1964.65,3.0
1964.65,3.17
3631.82,5.58
3631.82,5.58
3135.74,5.0
3016.69,4.83
3016.69,4.75
3216.44,5.08
3216.44,5.08
3216.44,5.0
2347.03,4.0
3611.24,5.67
3004.04,4.75
3004.04,6.0
3793.11,5.83
2715.62,4.0
2583.32,4.17
2583.32,4.0
2583.32,3.92
3041.8,4.75
3041.8,4.67
3041.8,4.67
3041.8,4.58
3041.8,4.5
3041.8,4.67
3146.39,4.92
3146.39,4.67
3146.39,4.92
3146.39,4.92
3146.39,4.83
3146.39,5.0
2916.53,4.58
3223.48,5.17
2764.12,4.5
2764.12,4.25
2764.12,4.42
2764.12,4.25
3171.67,5.5
3171.67,5.5
3171.67,6.0
3171.67,5.5
3171.67,5.5
3171.67,5.5
3171.67,6.0
3171.67,5.5
3171.67,5.5
3397.9,5.42
1580.11,2.92
1580.11,2.83
1580.11,2.92
1580.11,2.92
1580.11,2.68
3263.18,5.17
3263.18,5.08
3588.74,5.42
3588.74,4.33
3588.74,5.58
658.93,1.5
3919.93,6.08
3919.93,5.92
3214.86,6.17
3214.86,6.17
3214.86,6.08
3214.86,6.17
3214.86,6.33
3214.86,6.17
2299.49,3.48
1449.63,2.33
1449.63,2.33
1449.63,4.3
2196.93,2.88
2196.93,2.87
2196.93,2.88
3637.46,6.92
3637.46,5.75
1633.95,3.17
6707.2,9.33
6707.2,9.33
6707.2,9.33
6707.2,9.33
7069.76,10.17
5799.04,7.83
3674.75,5.42
6309.08,8.83
6309.08,8.83
3469.46,5.32
422.94,1.0
422.94,1.0
422.94,1.25
422.94,1.0
422.94,1.25
422.94,1.25
422.94,1.0
422.94,1.0
422.94,1.0
422.94,1.0
422.94,1.25
422.94,1.0
422.94,1.25
422.94,1.25
422.94,1.0
422.94,1.0
422.94,1.25
422.94,1.25
422.94,1.0
422.94,0.62
422.94,0.9
422.94,0.68
422.94,1.02
422.94,1.0
422.94,0.67
422.94,1.0
422.94,1.0
422.94,0.65
422.94,1.0
422.94,0.73
246.62,0.75
246.62,0.75
246.62,0.83
246.62,0.75
246.62,0.92
246.62,0.83
2695.26,3.83
2695.26,3.83
2695.26,3.47
2695.26,3.33
2695.26,3.77
1549.99,2.42
1549.99,2.42
1549.99,3.08
2364.46,4.5
340.02,1.0
340.02,0.5
340.02,1.0
340.02,1.08
340.02,1.08
340.02,1.08
340.02,1.08
340.02,1.08
340.02,1.08
340.02,1.08
6362.01,8.68
2851.53,3.75
3124.81,5.33
1143.21,2.33
5157.1,7.25
4067.24,6.0
4067.24,5.38
4084.12,5.43
6605.49,9.67
6605.49,8.83
6258.82,9.17
1292.24,2.67
1060.66,1.83
1060.66,2.67
1060.66,1.75
1060.66,1.83
1060.66,1.75
1483.45,2.75
1483.45,3.0
1268.89,3.0
1268.89,2.33
1268.89,3.0
3491.15,4.75
757.96,1.67
757.96,1.67
757.96,1.5
757.96,1.33
757.96,1.5
757.96,1.5
757.96,1.5
757.96,1.22
3810.8,6.0
3810.8,5.83
3810.8,5.92
3810.8,5.18
2436.15,3.75
2436.15,3.5
2436.15,3.75
2436.15,3.75
2436.15,3.5
2436.15,3.38
7345.03,9.5
7345.03,9.5
7345.03,9.5
4252.47,5.48
661.73,1.25
661.73,1.25
5012.45,7.08
1763.67,2.67
1763.67,2.67
1763.67,2.75
450.09,1.17
450.09,1.17
450.09,1.33
450.09,1.33
450.09,1.33
450.09,1.33
450.09,1.17
450.09,1.0
450.09,1.0
73.0,0.33
73.0,0.33
73.0,0.5
73.0,0.42
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.5
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.5
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.25
73.0,0.33
73.0,0.25
73.0,0.25
73.0,0.33
73.0,0.33
73.0,0.33
73.0,0.5
73.0,0.5
73.0,0.67
73.0,0.22
73.0,0.52
73.0,0.13
73.0,1.07
73.0,0.17
73.0,0.27
73.0,0.27
73.0,0.08
73.0,0.67
73.0,0.23
73.0,0.28
73.0,0.03
73.0,0.58
73.0,0.43
73.0,0.32
73.0,0.12
73.0,0.5
73.0,0.1
1074.4,1.83
